EmployeeID,Name,Age,Gender,Department,JobRole,Education,YearsAtCompany,MonthlyIncome,PerformanceRating,Attrition,OverTime,WorkLifeBalance,TrainingTimesLastYear,JobSatisfaction
E8987,Rebecca Lambert,42,Male,Engineering,Executive,Bachelors,11,122056,4,Yes,No,3,6,1
E8988,Erica White,30,Female,Sales,Specialist,Bachelors,8,77159,4,No,No,2,4,1
E8989,Joseph Miller,36,Female,Operations,Analyst,Bachelors,18,26613,3,No,Yes,4,9,4
E8990,Richard Molina,56,Female,Sales,Specialist,Bachelors,0,63408,4,No,No,2,1,3
E8991,Rebecca Torres,26,Female,Finance,Manager,Bachelors,16,138997,3,No,No,3,9,1
E8992,Jack Jacobs,43,Male,Sales,Executive,Bachelors,0,104094,4,No,Yes,4,0,1
E8993,James Morgan,44,Other,Sales,Specialist,Bachelors,19,30633,3,No,No,4,5,4
E8994,Lindsay Chavez,28,Female,Marketing,Executive,Masters,16,98212,3,Yes,Yes,3,8,1
E8995,Mr. Jeremy Cohen Jr.,44,Female,Engineering,Executive,Bachelors,5,103711,4,No,No,1,2,4
E8996,Kathryn Perry,46,Male,Marketing,Analyst,Masters,4,100210,3,No,Yes,3,0,1
E8997,Jeffery Richards,48,Female,HR,Specialist,Masters,4,71451,4,No,No,4,0,4
E8998,Chad Morales,27,Male,HR,Executive,Bachelors,10,80053,5,No,No,4,8,4
E8999,Tammy Alexander,55,Male,HR,Engineer,Bachelors,10,122955,3,No,No,4,8,1
E9000,Alexander Cox,30,Female,Engineering,Executive,Masters,10,106954,1,No,Yes,2,5,2
E9001,Brett Stephens,54,Female,Marketing,Executive,Diploma,11,100327,3,No,No,4,2,2
E9002,Karen Mitchell,27,Female,Engineering,Specialist,Diploma,11,129041,3,No,No,3,8,1
E9003,Carol Taylor DDS,58,Male,Finance,Engineer,PhD,1,98112,3,No,No,4,4,3
E9004,Pam Roberts,52,Female,Operations,Executive,Masters,2,60680,4,No,No,3,7,1
E9005,Benjamin Phillips,55,Male,Sales,Specialist,Diploma,6,26544,4,No,Yes,3,3,3
E9006,James Snyder,50,Female,Engineering,Specialist,Bachelors,19,146036,3,No,No,3,0,1
E9007,Daniel Phillips,35,Male,Engineering,Executive,Masters,13,137170,4,No,No,3,1,2
E9008,Andrea Bryant,57,Female,Sales,Manager,Bachelors,15,96433,3,No,No,1,7,2
E9009,Melinda Thompson,57,Female,HR,Manager,Bachelors,13,95176,3,No,No,4,3,4
E9010,Jade Phillips,36,Male,Sales,Analyst,Bachelors,16,30612,5,No,Yes,4,0,3
E9011,Kyle Mooney,29,Male,Operations,Manager,Bachelors,14,107824,3,No,No,3,4,3
E9012,Christine Leblanc,47,Female,Engineering,Manager,Bachelors,10,59357,3,Yes,Yes,2,3,4
E9013,Alexander Wright,57,Female,Marketing,Specialist,Bachelors,12,121999,3,No,No,2,9,3
E9014,Joshua Cunningham,42,Female,Engineering,Specialist,Bachelors,5,85684,1,Yes,Yes,2,4,1
E9015,Stephanie Mcintosh,49,Female,Engineering,Executive,Masters,16,131647,2,No,Yes,3,2,1
E9016,Juan Chan,25,Male,Marketing,Executive,Bachelors,11,146917,3,No,Yes,2,3,3
E9017,Allen Weaver,37,Male,Operations,Specialist,Masters,3,55887,4,No,No,4,7,3
E9018,Mr. Martin Morales,43,Male,Sales,Executive,Masters,9,32551,3,No,No,3,5,3
E9019,Ryan Cannon,33,Male,Finance,Specialist,Masters,17,130274,3,No,No,3,4,2
E9020,Catherine Crane,37,Female,Marketing,Manager,Bachelors,18,46815,5,No,No,4,9,4
E9021,Michelle Gould,59,Male,Operations,Executive,Bachelors,6,82403,2,No,Yes,1,3,4
E9022,Mathew Olson,58,Female,Operations,Manager,Bachelors,11,57720,4,No,No,4,9,1
E9023,Gary Walker,50,Female,Engineering,Analyst,PhD,10,147848,3,No,No,4,1,3
E9024,Terry Williams,39,Female,Sales,Executive,Bachelors,2,133822,3,No,No,3,0,2
E9025,Melissa Riley,31,Female,Sales,Specialist,Masters,1,77890,3,No,No,2,3,4
E9026,Jesse Anderson,39,Male,Operations,Specialist,Bachelors,1,45075,4,No,No,1,1,3
E9027,John Stone,22,Female,Engineering,Analyst,PhD,1,103140,3,No,No,2,8,2
E9028,Joshua Griffin,42,Male,Sales,Specialist,Bachelors,14,44755,4,No,No,2,1,3
E9029,Virginia Morales,22,Male,Operations,Manager,Masters,3,65504,1,No,No,3,1,4
E9030,Ronald Cook,36,Female,Sales,Specialist,Masters,2,104914,3,No,No,1,5,2
E9031,Louis Tyler,25,Male,Marketing,Analyst,Bachelors,16,106213,3,No,Yes,2,5,2
E9032,Mary Wall,41,Other,Engineering,Engineer,Bachelors,1,68929,3,No,Yes,2,3,2
E9033,Dustin Mendez,31,Female,Sales,Engineer,Bachelors,9,92543,5,No,No,3,2,1
E9034,Amy Martin,44,Female,Finance,Manager,Masters,6,131442,5,No,No,3,3,1
E9035,Ashley Martinez,55,Male,Sales,Engineer,Masters,8,63748,3,Yes,No,2,4,2
E9036,Scott Gibbs,54,Female,Engineering,Specialist,Bachelors,19,140823,3,No,No,1,7,4
E9037,Heather Rojas DDS,55,Male,Engineering,Analyst,Bachelors,14,47463,4,Yes,No,1,1,4
E9038,Ashley Shepard,31,Female,Sales,Manager,Bachelors,7,53612,4,No,No,3,9,4
E9039,Jessica Vasquez,41,Male,Operations,Engineer,Bachelors,16,134463,3,No,No,3,5,1
E9040,Melinda Rosario,22,Female,Finance,Specialist,Bachelors,10,135536,3,No,Yes,3,6,4
E9041,Jennifer Sanchez,34,Male,HR,Specialist,Bachelors,15,129310,4,No,No,3,2,3
E9042,Christina Davis DDS,22,Male,HR,Executive,Bachelors,17,68514,3,No,No,2,4,1
E9043,Mrs. Heather Meyers,26,Female,Sales,Executive,Masters,3,145649,3,No,No,2,1,3
E9044,Nicole Garcia,37,Male,Operations,Analyst,Masters,17,123186,2,No,Yes,3,2,2
E9045,Lisa Robinson,36,Female,HR,Manager,Bachelors,19,85412,3,No,No,3,1,4
E9046,Katie Davis,49,Male,Engineering,Engineer,Bachelors,7,28806,3,No,No,2,9,3
E9047,Christine Farrell,52,Male,Operations,Engineer,PhD,14,30826,3,No,No,1,0,3
E9048,Mariah Eaton,44,Female,Engineering,Specialist,Bachelors,12,39808,3,Yes,No,2,7,3
E9049,Joseph Gould,38,Male,Finance,Engineer,Bachelors,3,43100,4,Yes,No,3,2,1
E9050,Ashley Clark,55,Male,Operations,Analyst,Bachelors,13,147026,3,No,No,3,6,4
E9051,Kathryn Simmons,34,Female,Marketing,Executive,Masters,14,80655,3,No,No,1,2,3
E9052,Colin Vega Jr.,35,Male,HR,Specialist,Bachelors,14,79682,4,No,Yes,3,6,4
E9053,Robert Vazquez,32,Male,Engineering,Manager,Diploma,4,38568,3,No,No,2,7,3
E9054,Bryan Monroe,49,Male,Operations,Specialist,Bachelors,14,97752,3,Yes,No,3,5,1
E9055,Louis Rose,53,Male,Engineering,Engineer,Bachelors,17,48087,5,No,No,2,8,2
E9056,Andrew Abbott,56,Female,Marketing,Analyst,Masters,2,108407,3,No,No,3,0,4
E9057,Lance Brown,52,Male,Operations,Manager,Bachelors,19,25738,3,No,No,3,0,4
E9058,Christopher Howard,38,Female,Engineering,Specialist,Bachelors,9,38006,3,No,No,2,1,3
E9059,Jose Cook,30,Male,Sales,Engineer,Masters,4,127625,3,No,No,4,3,4
E9060,Michael Mckee,31,Male,HR,Specialist,Bachelors,4,121948,4,No,No,3,5,3
E9061,Cynthia Harper,29,Male,Engineering,Manager,PhD,14,120754,3,No,No,2,8,1
E9062,Olivia Martinez,42,Female,HR,Engineer,Masters,0,125744,3,No,Yes,3,4,2
E9063,Mr. Nicholas Munoz,34,Other,Operations,Executive,Bachelors,0,34020,2,Yes,No,4,8,3
E9064,Thomas Waters,26,Female,Engineering,Manager,Bachelors,15,98336,4,No,No,2,4,4
E9065,Ashley Stokes,27,Other,Engineering,Executive,Bachelors,16,82431,4,No,No,2,1,2
E9066,Kyle Singh,51,Male,Marketing,Executive,Masters,13,38412,3,No,No,3,8,4
E9067,Spencer Jones,52,Male,Engineering,Engineer,Masters,14,76298,3,No,Yes,3,8,3
E9068,Vicki Fry,38,Male,Finance,Specialist,Diploma,13,69565,4,No,No,3,6,2
E9069,Johnny Fisher,32,Male,Sales,Specialist,Bachelors,1,104463,3,No,Yes,3,3,3
E9070,Timothy Fuentes,41,Male,Engineering,Analyst,PhD,2,84877,3,No,No,4,4,4
E9071,Michelle Sullivan MD,30,Male,Operations,Manager,Bachelors,11,85486,5,No,No,4,0,1
E9072,Jennifer Duncan,23,Male,Engineering,Manager,Bachelors,1,93011,4,No,No,3,5,1
E9073,David Summers,58,Male,Finance,Engineer,Diploma,7,106181,2,Yes,No,3,8,1
E9074,Kristen Flores,22,Male,Sales,Engineer,Bachelors,11,123619,3,No,Yes,1,9,4
E9075,James Parsons,25,Male,Marketing,Analyst,PhD,8,140164,3,No,Yes,3,5,4
E9076,Alexa Ingram,57,Female,Operations,Analyst,Bachelors,13,121822,2,No,Yes,4,8,1
E9077,James Stanley,46,Male,Finance,Executive,Bachelors,5,47654,4,No,No,4,1,2
E9078,Tyler Williams,24,Female,Marketing,Analyst,Masters,16,58318,4,No,Yes,2,4,2
E9079,Melissa Torres,30,Female,Engineering,Specialist,Masters,10,27472,4,No,No,4,2,4
E9080,Lauren Marshall,43,Male,Engineering,Executive,PhD,18,33072,3,No,No,2,6,2
E9081,Suzanne Johnson,44,Male,Marketing,Analyst,PhD,12,81192,4,No,No,2,1,2
E9082,Miss Sharon Park,33,Male,Sales,Specialist,Bachelors,2,54058,3,No,Yes,2,0,1
E9083,Mark Mcclain,31,Female,Engineering,Specialist,Bachelors,2,34156,1,No,Yes,2,9,3
E9084,Tracy Frost,55,Male,HR,Executive,Masters,13,125490,3,No,No,2,6,2
E9085,Jordan Jones,31,Male,Finance,Executive,Masters,7,29227,2,Yes,No,3,7,3
E9086,Victor Ruiz,51,Male,Engineering,Specialist,Diploma,6,89747,3,No,No,3,5,1
E9087,Jodi Mendoza,43,Female,Sales,Engineer,Bachelors,3,31304,3,No,No,3,2,2
E9088,John Perez,27,Male,Engineering,Executive,Bachelors,2,70472,3,Yes,No,3,9,2
E9089,Adam Gillespie,23,Female,HR,Manager,Masters,18,66516,2,No,Yes,2,2,2
E9090,Matthew Lucas,51,Female,Engineering,Engineer,Bachelors,1,110395,3,No,Yes,4,2,3
E9091,Theresa Davis,23,Female,Sales,Manager,Bachelors,4,64076,4,No,Yes,2,4,1
E9092,Sherry Franco,53,Female,Marketing,Analyst,Masters,11,113915,3,No,Yes,3,9,3
E9093,Robert Jenkins,37,Female,Engineering,Executive,Diploma,1,80521,1,No,No,3,3,4
E9094,Cathy Young,33,Female,Operations,Executive,Bachelors,17,56892,4,No,No,1,9,1
E9095,Steven Davis,22,Female,Operations,Specialist,Bachelors,14,120545,3,No,Yes,3,9,3
E9096,Mariah Collins,29,Male,HR,Executive,PhD,15,75482,3,No,No,3,8,4
E9097,Edward Stanton,34,Male,Sales,Manager,PhD,11,135406,3,No,No,1,0,2
E9098,Debra Caldwell,36,Female,Engineering,Engineer,Bachelors,11,147511,3,No,No,4,8,2
E9099,Brooke Ramirez,29,Female,Engineering,Analyst,Masters,3,31879,3,Yes,Yes,3,7,2
E9100,Nicole Smith,31,Female,Sales,Engineer,Bachelors,7,100171,4,Yes,No,2,5,2
E9101,Jessica Bell,26,Female,Sales,Manager,Diploma,10,78425,3,No,No,2,8,1
E9102,Ann Barnett,40,Female,Engineering,Analyst,Masters,3,51954,3,No,No,4,5,3
E9103,Mary Whitney,59,Male,Operations,Specialist,Bachelors,11,126879,3,No,No,2,6,1
E9104,Donald Salazar,32,Female,Operations,Executive,PhD,9,101463,3,No,No,4,3,3
E9105,Ashley Simpson,41,Male,Sales,Executive,Diploma,8,36804,2,No,Yes,1,5,1
E9106,Joshua Mann,41,Other,Finance,Specialist,Bachelors,15,28369,3,No,Yes,4,2,2
E9107,Julie Flores,42,Female,Sales,Manager,Bachelors,3,45065,3,No,No,3,4,2
E9108,Brandi Roberson,39,Female,Engineering,Specialist,Masters,16,110178,5,No,No,3,9,2
E9109,Melinda Hanson DDS,31,Male,Marketing,Manager,Masters,17,42334,3,No,No,1,3,3
E9110,Janice Jones,55,Male,Marketing,Analyst,Masters,6,77087,3,No,No,3,3,4
E9111,Penny Johnson,47,Male,Engineering,Engineer,Bachelors,8,53489,3,Yes,Yes,3,1,1
E9112,James Jensen,51,Female,Sales,Engineer,Bachelors,5,35690,5,No,No,3,5,1
E9113,Kenneth Branch,30,Female,Finance,Specialist,PhD,19,88381,3,No,No,3,2,2
E9114,Tyler Allen,52,Male,Operations,Executive,Diploma,2,149639,3,No,No,3,6,2
E9115,James Aguilar,25,Female,HR,Specialist,PhD,14,103443,5,No,No,3,8,4
E9116,Jessica Thompson,27,Female,Finance,Executive,Masters,0,112123,5,No,No,3,0,3
E9117,Gregory Hall,35,Male,Marketing,Specialist,Bachelors,16,144675,3,No,No,3,5,1
E9118,Keith Davis,25,Male,Marketing,Specialist,Masters,8,120489,3,Yes,No,4,6,3
E9119,Rodney Patton,47,Female,Operations,Engineer,Bachelors,1,104495,5,No,No,2,8,4
E9120,Michael Houston,38,Female,Finance,Executive,Masters,5,100889,3,No,No,2,3,2
E9121,Rachel Torres,40,Female,Engineering,Engineer,Masters,15,122064,3,No,Yes,2,6,3
E9122,Mark Hernandez,27,Female,Engineering,Executive,Bachelors,12,76839,3,No,No,4,7,1
E9123,Jeff Thompson,50,Other,Operations,Analyst,Masters,5,105984,3,No,No,3,5,4
E9124,Debra Lee,32,Male,Marketing,Analyst,Bachelors,14,109618,3,No,No,2,4,3
E9125,Megan Ryan,37,Female,Marketing,Analyst,PhD,4,69567,1,No,Yes,3,1,3
E9126,David Clark,51,Male,Sales,Manager,Bachelors,16,91457,2,Yes,No,3,0,4
E9127,Todd Rojas,46,Male,Marketing,Engineer,Masters,8,46026,1,No,No,3,2,3
E9128,Steven King,32,Male,Engineering,Engineer,Bachelors,12,29071,3,No,No,2,7,3
E9129,Jeffrey Stokes,28,Male,Sales,Analyst,Masters,6,143404,3,No,Yes,3,4,3
E9130,Casey Wright,47,Other,Sales,Specialist,Masters,15,100662,4,No,Yes,4,9,2
E9131,Janet Oliver,43,Female,Engineering,Engineer,Bachelors,7,66577,3,No,No,3,4,4
E9132,Gary Smith,46,Male,Finance,Executive,Masters,17,44213,4,Yes,No,2,8,4
E9133,Gerald Wall,40,Female,Operations,Engineer,Masters,4,133964,2,No,No,4,8,1
E9134,Hannah Dickson,52,Female,Marketing,Engineer,Masters,12,125113,3,Yes,No,3,8,4
E9135,Madeline Boyle,47,Female,Sales,Executive,Bachelors,6,124275,3,No,Yes,3,7,2
E9136,Virginia Lynch,57,Female,Engineering,Analyst,Masters,19,125290,3,No,No,3,9,2
E9137,Tammy Bridges,44,Male,Sales,Analyst,Bachelors,12,116751,4,No,Yes,3,7,3
E9138,Danielle Simmons,34,Female,Engineering,Executive,Masters,1,98901,3,No,Yes,3,1,1
E9139,Shelly Henderson,46,Female,Engineering,Engineer,Bachelors,18,140267,3,No,No,3,1,1
E9140,Frank Davis,23,Female,Operations,Engineer,Bachelors,13,85917,4,No,Yes,3,4,4
E9141,Jennifer Williams,23,Female,Engineering,Analyst,Bachelors,13,96224,4,No,Yes,3,5,2
E9142,Robert Mills,37,Female,Marketing,Manager,Diploma,8,80847,5,No,No,3,4,4
E9143,Philip Yates,30,Female,Marketing,Analyst,PhD,3,41857,1,No,No,3,7,2
E9144,Chad Romero,49,Female,Engineering,Executive,Diploma,16,136828,4,No,No,2,0,1
E9145,Timothy Odom,34,Other,Engineering,Manager,Masters,19,55892,3,Yes,No,1,5,3
E9146,Lisa Morales,56,Male,Marketing,Manager,PhD,15,128823,1,No,No,3,9,2
E9147,Victor Jordan,34,Male,Sales,Executive,Masters,7,105495,3,No,No,2,9,2
E9148,Lisa Scott,52,Male,Operations,Specialist,Bachelors,14,143589,4,No,Yes,4,4,4
E9149,Michael Ellis,42,Female,Marketing,Analyst,PhD,17,27326,3,No,Yes,3,1,1
E9150,Maria Brennan,53,Female,HR,Engineer,Masters,9,123519,4,No,No,2,7,4
E9151,Jessica Williams,55,Male,Operations,Analyst,Masters,3,145827,2,No,Yes,3,6,3
E9152,Lisa Odonnell,29,Other,Sales,Executive,PhD,6,95141,4,No,No,2,9,4
E9153,Victor Lewis,23,Female,Operations,Engineer,Diploma,16,62458,3,Yes,No,4,4,3
E9154,Rebecca Tapia,59,Female,Finance,Specialist,Bachelors,7,138882,1,No,No,2,1,3
E9155,Joan Rogers,53,Male,Marketing,Executive,Bachelors,0,31247,2,Yes,No,3,1,3
E9156,Mr. Jeffrey Nguyen,49,Female,Engineering,Analyst,Masters,9,146822,4,No,No,2,0,3
E9157,Angela Luna,58,Female,Marketing,Manager,Bachelors,14,28122,1,No,Yes,1,7,4
E9158,Alejandro Davis,22,Female,Sales,Executive,Diploma,5,66728,3,Yes,Yes,3,5,1
E9159,Eduardo Hart DDS,31,Female,HR,Executive,Diploma,9,116212,3,No,No,3,1,2
E9160,Duane Clark,25,Female,Sales,Analyst,Masters,0,119636,3,No,Yes,1,5,4
E9161,Lisa Bowman,56,Male,Operations,Specialist,Masters,5,73131,3,Yes,No,4,3,2
E9162,Jose Smith,31,Female,HR,Analyst,Bachelors,12,26112,4,No,No,3,2,3
E9163,Tammy Nguyen,32,Male,Engineering,Analyst,PhD,2,80945,3,No,Yes,3,8,1
E9164,Maria Harrington,35,Male,Marketing,Specialist,Diploma,11,62625,1,Yes,No,3,2,2
E9165,Michael Gibbs,59,Male,Operations,Specialist,Bachelors,14,39698,4,No,Yes,2,7,1
E9166,Greg Williams,33,Male,Sales,Executive,Bachelors,6,92613,5,No,No,3,9,4
E9167,Nicole Baker,38,Male,Operations,Manager,Bachelors,5,114997,4,No,No,2,7,3
E9168,Justin Jones,37,Female,Sales,Analyst,Masters,8,43143,3,No,No,4,4,4
E9169,Kimberly Jackson,56,Female,Marketing,Manager,Bachelors,15,79429,3,No,No,4,5,3
E9170,Jeremy Turner,23,Male,Marketing,Specialist,Bachelors,11,99244,5,No,No,3,4,2
E9171,Carlos Brown,32,Female,Sales,Specialist,Bachelors,8,31636,4,No,Yes,3,3,3
E9172,Shannon Ryan,24,Male,HR,Analyst,Masters,7,80566,3,No,No,4,2,4
E9173,Yvonne Patterson,50,Male,Engineering,Executive,Diploma,4,134968,4,No,Yes,3,7,3
E9174,James Rivas,39,Female,Engineering,Analyst,Masters,2,37335,3,Yes,Yes,1,5,4
E9175,Rachel Soto,41,Female,Operations,Executive,Masters,3,30472,5,No,Yes,2,0,1
E9176,Danielle Lucas,35,Female,Finance,Engineer,Bachelors,10,125043,4,No,No,3,7,4
E9177,Olivia Russell,55,Male,Operations,Executive,Masters,9,109248,3,No,Yes,3,3,2
E9178,Amber Cruz,52,Female,Engineering,Analyst,Bachelors,7,104347,5,No,No,4,1,4
E9179,Gregory Smith,39,Female,Operations,Analyst,Bachelors,8,66234,3,No,No,3,4,4
E9180,Alison Miller,51,Other,Marketing,Executive,Bachelors,12,116194,4,No,Yes,4,1,3
E9181,Jessica Lane,46,Male,Marketing,Manager,Bachelors,18,68188,3,No,No,1,1,4
E9182,Angela Drake,40,Female,Sales,Executive,Bachelors,10,29566,4,Yes,No,3,9,1
E9183,April Carter,29,Female,Engineering,Engineer,Masters,2,123982,3,No,No,3,5,2
E9184,Shannon Hernandez,49,Other,Sales,Engineer,Bachelors,0,124198,5,No,Yes,3,4,4
E9185,Michelle Stevens,29,Male,HR,Manager,Masters,13,53420,1,No,No,4,9,4
E9186,Olivia Williams,52,Female,Engineering,Engineer,Masters,18,51023,4,No,No,3,7,3
E9187,Garrett Thomas,24,Male,Marketing,Analyst,Bachelors,0,147068,3,No,No,3,9,2
E9188,Nicole Lewis,24,Female,Sales,Manager,Masters,11,104801,4,No,No,3,2,3
E9189,Douglas Fuller,43,Male,Engineering,Manager,Diploma,13,98827,3,No,No,3,7,3
E9190,Jordan Harper,38,Male,Engineering,Manager,Bachelors,14,56181,5,Yes,No,3,7,3
E9191,Michelle Hall,57,Female,Sales,Executive,Masters,6,86317,4,No,Yes,2,3,1
E9192,Megan Hernandez,38,Male,Engineering,Executive,Bachelors,3,129466,4,No,No,2,7,1
E9193,Jeremiah Fisher,35,Male,Marketing,Manager,Bachelors,13,110827,2,No,Yes,4,3,1
E9194,Ryan Barrera,30,Male,Sales,Engineer,Bachelors,17,54207,2,No,No,3,9,3
E9195,Daniel Martinez,51,Male,Marketing,Analyst,Bachelors,15,72193,4,No,No,3,3,4
E9196,Douglas Howard,42,Female,Engineering,Analyst,Masters,13,97169,3,No,No,2,3,4
E9197,Jeffrey Leonard,33,Female,Marketing,Executive,Bachelors,10,30778,4,No,Yes,3,5,3
E9198,Jasmine Hahn,58,Female,HR,Specialist,Masters,5,30434,2,No,No,4,5,2
E9199,Erik Williams,53,Male,Marketing,Manager,Masters,14,95972,3,No,No,4,0,4
E9200,Susan Melendez,32,Female,Sales,Specialist,Diploma,9,131527,5,No,No,3,3,1
E9201,Robin Baker,41,Female,Engineering,Analyst,Masters,11,81169,4,No,No,4,2,3
E9202,Raymond Brooks III,56,Female,Sales,Executive,Bachelors,8,108500,2,No,Yes,3,8,2
E9203,David Mitchell,32,Female,Operations,Executive,Masters,16,93002,3,No,No,2,9,4
E9204,Felicia Matthews,29,Female,Marketing,Executive,Masters,17,110429,5,No,No,2,8,1
E9205,Jill Stevens,25,Female,Sales,Executive,Diploma,10,87183,1,No,No,2,0,4
E9206,Roger Johnson,48,Male,Sales,Executive,Masters,5,107921,2,No,No,4,1,3
E9207,Cynthia Price,59,Male,HR,Manager,Masters,18,69161,3,No,No,4,8,1
E9208,John Johnson,51,Female,Sales,Specialist,Masters,1,62600,2,No,No,2,1,2
E9209,Alison Delacruz,48,Female,Engineering,Analyst,Bachelors,19,68977,3,No,No,3,5,3
E9210,Henry Parker,42,Male,Engineering,Analyst,Masters,12,67796,3,No,No,4,1,4
E9211,Curtis Davis,41,Male,Operations,Executive,Masters,8,66632,4,No,No,4,4,4
E9212,John Clark,25,Female,Operations,Executive,Bachelors,11,147646,5,No,Yes,3,6,2
E9213,Amy Chapman,32,Female,Engineering,Executive,Masters,15,139401,3,No,No,3,0,2
E9214,Maria Williams,34,Male,Sales,Engineer,Bachelors,18,144800,3,Yes,No,4,5,3
E9215,Nancy Hogan,30,Male,Finance,Analyst,PhD,1,65553,4,No,No,1,7,2
E9216,Howard Hunter,25,Female,Engineering,Executive,Diploma,15,117067,3,Yes,No,4,6,3
E9217,Dylan Baker,33,Female,Engineering,Specialist,Masters,4,114053,5,No,Yes,1,9,2
E9218,William Mcbride,30,Male,Engineering,Engineer,Masters,16,105870,1,No,No,4,7,2
E9219,Jenny Sanchez,34,Female,Operations,Manager,Diploma,5,29676,1,No,No,1,4,2
E9220,Suzanne Hancock,47,Female,Operations,Engineer,Bachelors,6,147836,3,No,No,4,0,2
E9221,Jason Riggs,59,Female,Sales,Engineer,Bachelors,5,143991,3,Yes,No,1,2,4
E9222,Suzanne Lambert,34,Other,HR,Engineer,Bachelors,2,46702,3,Yes,No,4,4,3
E9223,Tyler Green,49,Female,Marketing,Specialist,Bachelors,14,131120,3,No,No,1,4,4
E9224,Zachary Doyle,40,Male,Marketing,Analyst,Diploma,15,36507,3,No,No,2,8,4
E9225,Noah Briggs,45,Male,HR,Executive,Bachelors,16,53536,4,No,Yes,4,2,3
E9226,Nicole Ward,40,Male,Marketing,Specialist,Masters,8,73488,4,No,No,3,4,3
E9227,Blake Norris,34,Male,Engineering,Specialist,Bachelors,8,86418,2,No,Yes,4,1,2
E9228,Latoya Fitzgerald,34,Male,Engineering,Executive,Bachelors,16,89599,2,No,No,3,1,4
E9229,Wendy Miller,49,Male,HR,Engineer,Bachelors,6,83928,3,Yes,No,1,4,2
E9230,Stephen Shaw,23,Female,Operations,Manager,Bachelors,1,49601,4,No,No,2,8,1
E9231,Jo Hickman,31,Female,Engineering,Engineer,Bachelors,5,147079,4,No,Yes,4,1,1
E9232,Billy Cross,43,Female,Sales,Engineer,Diploma,9,128914,4,No,No,3,7,1
E9233,Jeffery Davis,34,Female,Marketing,Analyst,Bachelors,16,130754,2,Yes,No,3,2,1
E9234,Maria Dixon,30,Male,Marketing,Engineer,Bachelors,13,86950,3,No,Yes,3,2,3
E9235,Diana Murray,54,Male,Operations,Manager,Masters,2,96848,4,No,No,3,1,2
E9236,Jennifer Curtis,35,Male,HR,Specialist,Bachelors,15,136954,5,No,Yes,4,3,1
E9237,Janet Mcclure,41,Female,Operations,Engineer,PhD,15,105839,2,No,No,3,6,3
E9238,Alexis Watson,36,Male,Sales,Specialist,PhD,4,76172,3,Yes,No,3,4,4
E9239,Jared Spence,53,Female,Engineering,Analyst,Diploma,15,121645,3,No,No,4,2,2
E9240,Alice May,54,Female,Engineering,Manager,PhD,4,131706,3,No,No,2,7,3
E9241,Nathan Miles,38,Male,Engineering,Executive,Bachelors,4,93714,3,No,No,2,7,1
E9242,April White,45,Male,Engineering,Executive,Masters,5,148734,4,No,No,3,7,2
E9243,Kathleen Odonnell,51,Female,Operations,Analyst,Masters,17,148713,5,Yes,No,4,3,1
E9244,Emily Massey,34,Female,Engineering,Manager,Masters,11,90852,2,No,Yes,3,2,2
E9245,Lisa Henderson,37,Female,Engineering,Specialist,Bachelors,6,122090,4,No,No,4,7,1
E9246,Andrea Brown,23,Male,Sales,Analyst,Bachelors,16,127721,2,No,No,4,5,4
E9247,Shawn Patel,38,Female,Sales,Engineer,Masters,9,106100,4,Yes,No,4,6,4
E9248,Eric Parker,53,Male,Sales,Specialist,Bachelors,8,135815,2,No,No,2,0,2
E9249,Cindy Garza,29,Other,Operations,Engineer,Bachelors,8,65856,5,No,Yes,3,9,4
E9250,Jesse Yang,24,Female,Marketing,Engineer,Bachelors,10,60434,3,No,Yes,3,5,1
E9251,Dean Evans,33,Female,Operations,Specialist,Masters,13,75237,3,No,Yes,1,2,4
E9252,Carl Lopez,41,Male,Sales,Engineer,PhD,4,136628,3,No,No,3,6,1
E9253,Diane Smith,37,Female,Engineering,Executive,Masters,6,114565,3,No,No,3,2,4
E9254,Shelly Jackson,35,Male,Sales,Specialist,PhD,16,81402,3,No,No,3,1,2
E9255,Rachel Castillo,37,Male,Marketing,Analyst,Bachelors,8,61631,3,No,Yes,3,2,1
E9256,Hunter Miller,54,Male,Finance,Executive,Bachelors,18,147229,4,No,No,1,9,3
E9257,Melanie Fischer,51,Female,Sales,Analyst,Bachelors,12,69012,5,No,No,1,6,2
E9258,Eric Camacho,33,Female,Engineering,Manager,Masters,8,46344,3,No,No,3,0,1
E9259,Eric Harris DVM,36,Male,HR,Analyst,Diploma,12,127330,4,No,Yes,3,8,2
E9260,Angela Craig,39,Female,Engineering,Specialist,Bachelors,13,99316,4,No,No,3,7,3
E9261,Henry Brooks,49,Male,Engineering,Analyst,Masters,7,129542,4,No,Yes,4,8,4
E9262,Tony Barnes,44,Male,Marketing,Manager,Masters,13,66637,1,No,No,2,2,3
E9263,Robert Bailey,35,Male,Operations,Engineer,Masters,12,114607,3,No,Yes,2,8,4
E9264,Taylor Parsons,51,Female,Finance,Specialist,Bachelors,9,108769,1,No,Yes,2,2,4
E9265,Christopher Wilson,54,Female,Engineering,Executive,Bachelors,1,136261,3,No,No,2,4,3
E9266,Erin Mcdowell,36,Female,Marketing,Executive,Bachelors,11,89018,4,No,Yes,2,4,3
E9267,Amy Ray,28,Female,Engineering,Analyst,Bachelors,15,138631,4,No,Yes,3,8,3
E9268,Stephen Leon,36,Male,Sales,Executive,Masters,6,75461,4,No,Yes,3,0,3
